date,spot_foreign_net,spot_trust_net,spot_dealer_self_net,spot_dealer_hedge_net,spot_total_net,spot_dealer_net,fut_dealer_deal_net,fut_dealer_oi_net,fut_dealer_oi_long,fut_dealer_oi_short,fut_trust_deal_net,fut_trust_oi_net,fut_trust_oi_long,fut_trust_oi_short,fut_foreign_deal_net,fut_foreign_oi_net,fut_foreign_oi_long,fut_foreign_oi_short,opt_dealer_call_oi_net,opt_dealer_call_deal_net,opt_dealer_call_oi_long,opt_dealer_call_oi_short,opt_trust_call_oi_net,opt_trust_call_deal_net,opt_trust_call_oi_long,opt_trust_call_oi_short,opt_foreign_call_oi_net,opt_foreign_call_deal_net,opt_foreign_call_oi_long,opt_foreign_call_oi_short,opt_dealer_put_oi_net,opt_dealer_put_deal_net,opt_dealer_put_oi_long,opt_dealer_put_oi_short,opt_trust_put_oi_net,opt_trust_put_deal_net,opt_trust_put_oi_long,opt_trust_put_oi_short,opt_foreign_put_oi_net,opt_foreign_put_deal_net,opt_foreign_put_oi_long,opt_foreign_put_oi_short,opt_foreign_pcr,spot_foreign_net_5d,spot_trust_net_5d,spot_dealer_net_5d,spot_total_net_5d,fut_foreign_oi_chg,chip_label,chip_bias
2025-12-18,-268.41406358,37.46563648,101.47571551,-30.12804537,-159.60075696,71.34767014,-1251.0,-1344.0,5678.0,7022.0,346.0,25526.0,31855.0,6329.0,1654.0,-28731.0,16867.0,45598.0,9281.0,13716.0,38131.0,28850.0,0.0,0.0,0.0,0.0,2806.0,-1294.0,11805.0,8999.0,16310.0,4995.0,36628.0,20318.0,0.0,0.0,0.0,0.0,386.0,203.0,9076.0,8690.0,0.7688267683185092,-1541.4690832500003,73.99570544999999,69.67658653999999,-1397.7967912599997,301.0,偏空｜外資現貨大賣；投信買超；選擇權 PCR 偏低≤0.88（≈P20）,-1
2025-12-19,-1.24354784,43.48688134,44.26805574,31.12521038,117.63659962,75.39326612,-1526.0,-2870.0,4237.0,7107.0,563.0,26089.0,32346.0,6257.0,3025.0,-24428.0,20240.0,44668.0,936.0,-7067.0,22529.0,21593.0,0.0,0.0,0.0,0.0,4130.0,-1606.0,10715.0,6585.0,6063.0,-19881.0,26744.0,20681.0,150.0,150.0,150.0,0.0,-695.0,-1256.0,6662.0,7357.0,0.6217452169855343,-1708.9518760900003,104.00725645999998,70.8569316,-1534.0876880299998,4303.0,偏多確認｜外資期貨淨多增；現貨賣／期貨多→可能回補或對沖；投信買超,2
2025-12-22,226.21542928,11.19460399,65.33230196,92.97275013,395.71508536,158.30505209,-744.0,-3616.0,4021.0,7637.0,1228.0,27317.0,33015.0,5698.0,-1424.0,-25852.0,20106.0,45958.0,4456.0,3520.0,28327.0,23871.0,-40.0,-40.0,0.0,40.0,5143.0,1013.0,13284.0,8141.0,8929.0,2866.0,35641.0,26712.0,150.0,0.0,150.0,0.0,-2246.0,-1551.0,9282.0,11528.0,0.6987353206865402,-992.7867254900002,136.43394213,265.71813568,-590.6346476799998,-1424.0,偏多｜外資現貨大買；現貨買／期貨空→偏避險；選擇權 PCR 偏低≤0.88（≈P20）,1
2025-12-23,-81.74762559,17.94857858,33.71150856,47.65286323,17.56532478,81.36437179,-601.0,-4216.0,3988.0,8204.0,484.0,27801.0,33496.0,5695.0,402.0,-25441.0,20004.0,45445.0,2362.0,-2094.0,29067.0,26705.0,-40.0,0.0,0.0,40.0,4823.0,-320.0,13851.0,9028.0,6727.0,-2202.0,39412.0,32685.0,150.0,0.0,150.0,0.0,-3002.0,-756.0,9946.0,12948.0,0.7180708974081293,-479.52526357000033,118.07127125999999,496.32223306,134.86824075000018,411.0,偏空｜外資現貨大賣；選擇權 PCR 偏低≤0.88（≈P20）,-1
2025-12-24,-38.01817255,-47.04776318,29.5357931,68.4300755,12.89993287,97.9658686,-827.0,-5045.0,3732.0,8777.0,473.0,28274.0,33968.0,5694.0,-26.0,-24484.0,21338.0,45822.0,-4806.0,-16325.0,17645.0,22451.0,-40.0,0.0,0.0,40.0,3733.0,-2163.0,9615.0,5882.0,3830.0,-11734.0,28012.0,24182.0,150.0,0.0,150.0,0.0,-1171.0,-1721.0,5374.0,6545.0,0.5589183567342694,-163.20798028000036,63.04793720999999,484.37622874,384.21618567000013,957.0,偏空｜投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,-1
2025-12-26,84.17223242,-52.55128057,14.89450767,50.40063259,96.91609211,65.29514026,-1263.0,-6309.0,3451.0,9760.0,540.0,28814.0,34436.0,5622.0,1008.0,-23476.0,22479.0,45955.0,2883.0,-4549.0,20439.0,17556.0,-40.0,0.0,0.0,40.0,3664.0,-587.0,10194.0,6530.0,11242.0,-7920.0,29646.0,18404.0,150.0,0.0,150.0,0.0,-2057.0,-3390.0,5925.0,7982.0,0.5812242495585639,189.37831571999965,-26.96897984000001,478.32369886000004,640.7330347400002,1008.0,偏多｜外資現貨大買；投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,1
2025-12-29,95.09908064,-13.06980775,18.83055439,49.35606858,150.21589586,68.18662297,-142.0,-6449.0,3427.0,9876.0,-862.0,27952.0,33474.0,5522.0,1239.0,-22173.0,24408.0,46581.0,5817.0,2934.0,22031.0,16214.0,-40.0,0.0,0.0,40.0,4251.0,587.0,12618.0,8367.0,11638.0,396.0,37237.0,25599.0,150.0,0.0,150.0,0.0,-2960.0,-903.0,7817.0,10777.0,0.6195118085275004,285.7209441999996,-83.52566893,471.11705571,673.3123309800003,1303.0,偏多｜外資現貨大買；選擇權 PCR 偏低≤0.88（≈P20）,1
2025-12-30,44.72379809,-40.81305493,10.49211144,11.61079528,26.01364988,22.10290672,3002.0,-3442.0,4784.0,8226.0,-772.0,27180.0,32702.0,5522.0,-4086.0,-26259.0,21047.0,47306.0,-266.0,-6083.0,22049.0,22315.0,-40.0,0.0,0.0,40.0,4182.0,-69.0,16072.0,11890.0,12182.0,544.0,40195.0,28013.0,200.0,50.0,200.0,0.0,-2679.0,281.0,11085.0,13764.0,0.6897088103534097,104.22931300999966,-135.53332785,334.91491034,303.6108955000002,-4086.0,偏空確認｜外資期貨淨空增；現貨買／期貨空→偏避險；投信賣超,-2
2025-12-31,-5.18748905,-28.74154596,-2.42630869,-31.19754257,-67.55288627,-33.62385126,420.0,-3018.0,4388.0,7406.0,-484.0,26696.0,32200.0,5504.0,1200.0,-25059.0,20994.0,46053.0,1394.0,310.0,17985.0,16591.0,-40.0,0.0,0.0,40.0,4555.0,-1083.0,11906.0,7351.0,10486.0,-22631.0,33901.0,23415.0,200.0,0.0,200.0,0.0,-200.0,-1527.0,7963.0,8163.0,0.6688224424659835,180.78944954999963,-182.22345239,219.92668729,218.49268445000018,1200.0,偏空｜現貨賣／期貨多→可能回補或對沖；投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,-1
2026-01-02,120.17853596,-41.90433088,59.62725476,52.72981965,190.63127949,112.35707441,-750.0,-3751.0,4160.0,7911.0,340.0,27036.0,32414.0,5378.0,1905.0,-23154.0,23061.0,46215.0,6683.0,-147.0,22868.0,16185.0,-40.0,0.0,0.0,40.0,5092.0,948.0,13126.0,8034.0,13622.0,-10834.0,35472.0,21850.0,200.0,0.0,200.0,0.0,-720.0,-4393.0,9274.0,9994.0,0.7065366448270608,338.9861580599997,-177.08002009,234.3178931,396.2240310700002,1905.0,偏多確認｜外資現貨大買；外資期貨淨多增；投信賣超,2
2026-01-05,-76.43473164,-3.11010683,42.64699196,64.84638761,27.9485411,107.49337957,-720.0,-4480.0,4134.0,8614.0,457.0,27493.0,32819.0,5326.0,-1978.0,-25101.0,23747.0,48848.0,6596.0,-87.0,30053.0,23457.0,-40.0,0.0,0.0,40.0,7189.0,2097.0,19119.0,11930.0,11521.0,-2101.0,48764.0,37243.0,200.0,0.0,200.0,0.0,539.0,1259.0,15159.0,14620.0,0.7928761964537894,178.3791939999997,-127.63884635000002,276.51613241,327.25648006000023,-1947.0,偏空確認｜外資現貨大賣；外資期貨淨空增；選擇權 PCR 偏低≤0.88（≈P20）,-2
2026-01-06,28.41412934,-27.79282421,27.70478968,64.27400903,92.60010384,91.97879871,2099.0,-2431.0,5484.0,7915.0,24.0,27517.0,32722.0,5205.0,-4379.0,-29520.0,21970.0,51490.0,952.0,-5644.0,31291.0,30339.0,-40.0,0.0,0.0,40.0,8615.0,1426.0,22069.0,13454.0,14290.0,2769.0,53550.0,39260.0,200.0,0.0,200.0,0.0,1412.0,873.0,18248.0,16836.0,0.8268612080293625,111.69424269999968,-142.36186281,300.30830815,269.6406880400002,-4419.0,偏空確認｜外資期貨淨空增；現貨買／期貨空→偏避險；投信賣超,-2
2026-01-07,-295.09905222,-82.13565376,4.52462907,18.26327603,-354.44680088,22.7879051,304.0,-2081.0,5202.0,7283.0,-536.0,26981.0,32218.0,5237.0,34.0,-29422.0,22073.0,51495.0,-1699.0,-12141.0,22108.0,23807.0,-40.0,0.0,0.0,40.0,8633.0,-1959.0,17764.0,9131.0,12735.0,-15177.0,41738.0,29003.0,200.0,0.0,200.0,0.0,2680.0,-708.0,13482.0,10802.0,0.7589506867822563,-228.1286076100003,-183.68446164,300.99330653000004,-110.81976271999974,98.0,偏空確認｜外資現貨大賣；投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,-2
2026-01-08,-6.7848922,-55.33429874,-15.01403435,-37.74493253,-114.87815782,-52.75896688,-1356.0,-3377.0,4414.0,7791.0,-150.0,26831.0,32068.0,5237.0,3375.0,-26047.0,22422.0,48469.0,-291.0,1408.0,30643.0,30934.0,-40.0,0.0,0.0,40.0,8407.0,-226.0,20595.0,12188.0,13374.0,639.0,46956.0,33582.0,200.0,0.0,200.0,0.0,2913.0,233.0,18024.0,15111.0,0.8751638747268754,-229.7260107600003,-210.27721442,281.85819091,-158.14503426999974,3375.0,偏多｜外資期貨淨多增；現貨賣／期貨多→可能回補或對沖；投信賣超,1
2026-01-09,-84.42363369,-47.28599177,-2.75800907,22.24238269,-112.22525184,19.48437362,192.0,-3190.0,4691.0,7881.0,-278.0,26553.0,31828.0,5275.0,-498.0,-26583.0,22795.0,49378.0,3807.0,-8635.0,29733.0,25926.0,-40.0,0.0,0.0,40.0,8681.0,-2128.0,19167.0,10486.0,17574.0,-547.0,46822.0,29248.0,200.0,0.0,200.0,0.0,1870.0,-2837.0,15880.0,14010.0,0.828507330307299,-434.3281804100003,-215.65887530999998,188.98549012,-461.00156559999976,-536.0,偏空確認｜外資現貨大賣；投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,-2
2026-01-12,-121.66567091,-100.00119015,5.04829046,71.66757239,-144.95099821,76.71586285,730.0,-2457.0,5036.0,7493.0,-125.0,26428.0,31625.0,5197.0,-336.0,-26892.0,23261.0,50153.0,4967.0,1160.0,38014.0,33047.0,-40.0,0.0,0.0,40.0,9337.0,656.0,21325.0,11988.0,18624.0,1050.0,54837.0,36213.0,200.0,0.0,200.0,0.0,461.0,-1409.0,17743.0,17282.0,0.8320281359906213,-479.5591196800003,-312.54995863,158.20797340000001,-633.9011049099997,-309.0,偏空確認｜外資現貨大賣；投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,-2
2026-01-13,157.41315371,-67.72933457,0.61121732,38.09450104,128.3895375,38.70571836,1074.0,-1429.0,5639.0,7068.0,-112.0,26316.0,31459.0,5143.0,-3337.0,-30117.0,23109.0,53226.0,1195.0,-3772.0,38367.0,37172.0,-40.0,0.0,0.0,40.0,9787.0,450.0,22856.0,13069.0,19162.0,538.0,60631.0,41469.0,150.0,-50.0,150.0,0.0,707.0,246.0,20394.0,19687.0,0.8922821141057052,-350.56009531000035,-352.48646899000005,104.93489305,-598.1116712499997,-3225.0,偏空｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,-1
2026-01-14,132.82502115,-65.1167522,9.24968178,61.8813059,138.83925663,71.13098768,1235.0,-216.0,6766.0,6982.0,-264.0,26052.0,31171.0,5119.0,-3852.0,-33957.0,23313.0,57270.0,2106.0,-8205.0,25634.0,23528.0,-40.0,0.0,0.0,40.0,9169.0,-619.0,19560.0,10391.0,22301.0,-7165.0,50661.0,28360.0,150.0,0.0,150.0,0.0,1794.0,-406.0,17259.0,15465.0,0.882361963190184,77.36397805999962,-335.46756743,153.27797563000001,-104.82561373999974,-3840.0,偏空｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,-1
2026-01-15,-2.10224483,-27.79111513,-12.52695898,-45.90572361,-88.32604255,-58.43268259,-343.0,-552.0,7373.0,7925.0,459.0,26511.0,31630.0,5119.0,-240.0,-35130.0,23635.0,58765.0,10916.0,8810.0,38675.0,27759.0,-40.0,0.0,0.0,40.0,9618.0,449.0,22268.0,12650.0,22634.0,333.0,55968.0,33334.0,150.0,0.0,150.0,0.0,2049.0,255.0,20169.0,18120.0,0.9057391772947727,82.04662542999962,-307.92438382,147.60425992,-78.27349846999974,-1173.0,偏空｜投信賣超,-1
2026-01-16,399.16564467,-77.19604109,-9.77693727,60.32127829,372.5139446,50.54434102,462.0,-117.0,6851.0,6968.0,486.0,26997.0,32030.0,5033.0,1889.0,-33249.0,26095.0,59344.0,-2247.0,-13106.0,23225.0,25472.0,-40.0,0.0,0.0,40.0,11620.0,1667.0,26517.0,14897.0,15858.0,-19071.0,50863.0,35005.0,150.0,0.0,150.0,0.0,1737.0,-2334.0,21670.0,19933.0,0.8172116001055927,565.6359037899997,-337.83443314,178.66422732,406.4656979700003,1881.0,偏多確認｜外資現貨大買；外資期貨淨多增；投信賣超,2
2026-01-19,-277.94762468,-131.22703996,-12.08062431,-40.92445363,-462.17974258,-53.00507794,290.0,156.0,7522.0,7366.0,197.0,27194.0,32149.0,4955.0,-477.0,-33726.0,22781.0,56507.0,9120.0,11367.0,36000.0,26880.0,-40.0,0.0,0.0,40.0,13638.0,2018.0,30778.0,17140.0,20503.0,4645.0,59793.0,39290.0,150.0,0.0,150.0,0.0,1089.0,-648.0,23814.0,22725.0,0.7737344856715836,409.3539500199997,-369.06028295,48.94328653000001,89.23695360000022,-477.0,偏空確認｜外資現貨大賣；投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,-2
2026-01-20,-39.83496875,-87.99345593,-21.84643379,-7.47263708,-157.14749555,-29.31907087,340.0,483.0,7182.0,6699.0,-228.0,26970.0,31920.0,4950.0,1037.0,-32675.0,21969.0,54644.0,10147.0,1027.0,38895.0,28748.0,-40.0,0.0,0.0,40.0,12326.0,-1312.0,30608.0,18282.0,22208.0,1705.0,66338.0,44130.0,150.0,0.0,150.0,0.0,2127.0,1038.0,26007.0,23880.0,0.8496798222686879,212.10582755999965,-389.32440431000003,-19.08150269999999,-196.30007944999974,1051.0,偏空｜現貨賣／期貨多→可能回補或對沖；投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,-1
2026-01-21,-445.68289093,-175.08438068,-35.78734028,-119.81788246,-776.37249435,-155.60522274,1388.0,-2925.0,3044.0,5969.0,-369.0,23890.0,28931.0,5041.0,-23.0,-24473.0,20490.0,44963.0,2533.0,-32369.0,23346.0,20813.0,0.0,0.0,0.0,0.0,426.0,-5592.0,12246.0,11820.0,23402.0,-1935.0,44792.0,21390.0,0.0,0.0,0.0,0.0,5648.0,1839.0,14684.0,9036.0,1.1990854156459252,-366.40208452000036,-499.29203279,-245.81771311999998,-1111.5118304299997,8202.0,偏空｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,-1
2026-01-22,192.78125481,-19.18073606,9.99677398,60.42617617,244.0234689,70.42295015,-281.0,-3226.0,2928.0,6154.0,230.0,24120.0,29232.0,5112.0,189.0,-24293.0,20380.0,44673.0,12245.0,9712.0,37540.0,25295.0,-25.0,-25.0,0.0,25.0,1880.0,1454.0,16886.0,15006.0,28763.0,5361.0,58148.0,29385.0,180.0,180.0,180.0,0.0,10189.0,4541.0,23143.0,12954.0,1.3705436456235935,-171.51858488000033,-490.68165372,-116.96208037999999,-779.1623189799998,180.0,偏多｜外資現貨大買,1
2026-01-23,232.08504577,-8.3759119,16.88902468,29.98523451,270.58339306,46.87425919,-1139.0,-4346.0,2634.0,6980.0,643.0,24763.0,29799.0,5036.0,1627.0,-22666.0,21267.0,43933.0,1592.0,-10334.0,22279.0,20687.0,-25.0,0.0,0.0,25.0,3264.0,652.0,16873.0,13609.0,25028.0,-8472.0,51412.0,26384.0,180.0,0.0,180.0,0.0,11856.0,46.0,23590.0,11734.0,1.398091625674154,-338.5991837800003,-421.86152453,-120.63216220999996,-881.0928705199999,1627.0,偏多確認｜外資現貨大買；外資期貨淨多增,2
2026-01-26,-14.9277468,-41.26731033,-4.67075637,-28.54461834,-89.41043184,-33.21537471,1782.0,-2555.0,3436.0,5991.0,675.0,25438.0,30503.0,5065.0,-3861.0,-26527.0,17833.0,44360.0,2705.0,1113.0,27537.0,24832.0,-25.0,0.0,0.0,25.0,2959.0,-305.0,18521.0,15562.0,22908.0,-2120.0,56943.0,34035.0,180.0,0.0,180.0,0.0,14358.0,2502.0,31160.0,16802.0,1.6824145564494357,-75.57930590000035,-331.9017949,-100.84245897999998,-508.3235597799998,-3861.0,偏空確認｜外資期貨淨空增；投信賣超,-2
2026-01-27,222.78875956,-50.18348773,-0.89173006,54.04791663,225.7614584,53.15618657,-272.0,-2836.0,3400.0,6236.0,329.0,25767.0,30762.0,4995.0,1212.0,-25318.0,19233.0,44551.0,5535.0,2830.0,30860.0,25325.0,-25.0,0.0,0.0,25.0,5608.0,2649.0,25847.0,20239.0,20471.0,-2437.0,58127.0,37656.0,180.0,0.0,180.0,0.0,16249.0,1891.0,34434.0,18185.0,1.3322242426587225,187.04442240999964,-294.09182669999996,-18.367201539999968,-125.41460582999983,1209.0,偏多｜外資現貨大買；投信賣超,1
2026-01-28,332.75865867,-13.87712336,-4.90735069,-13.56076777,300.41341685,-18.46811846,282.0,-2577.0,3710.0,6287.0,695.0,26462.0,31336.0,4874.0,-2614.0,-27932.0,18558.0,46490.0,6266.0,-7058.0,24187.0,17921.0,-25.0,0.0,0.0,25.0,1082.0,-556.0,19243.0,18161.0,20270.0,-15465.0,50666.0,30396.0,180.0,0.0,180.0,0.0,14169.0,1978.0,28835.0,14666.0,1.4984669750038975,965.4859720099996,-132.88456938000002,118.76990274000002,951.3713053700002,-2614.0,偏空｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,-1
2026-01-29,146.59217084,-29.59104359,-47.26463994,-86.89539798,-17.15891067,-134.16003792,1844.0,-828.0,5413.0,6241.0,-77.0,26385.0,31283.0,4898.0,-4770.0,-32702.0,17591.0,50293.0,3171.0,-3095.0,32159.0,28988.0,-45.0,-20.0,0.0,45.0,-53.0,-1135.0,20836.0,20889.0,22877.0,2607.0,58560.0,35683.0,180.0,0.0,180.0,0.0,15571.0,1402.0,31807.0,16236.0,1.5265406028028412,919.2968880399997,-143.29487691,-85.81308532999999,690.1889258000002,-4770.0,偏空｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,-1
2026-01-30,-512.39194984,-33.02144713,-6.95955132,-86.96907278,-639.34202107,-93.9286241,436.0,-396.0,6250.0,6646.0,-818.0,25567.0,30605.0,5038.0,58.0,-32670.0,17509.0,50179.0,6356.0,-9393.0,30059.0,23703.0,-25.0,0.0,0.0,25.0,1579.0,1205.0,19863.0,18284.0,19730.0,-2432.0,54804.0,35074.0,180.0,0.0,180.0,0.0,14812.0,-2046.0,30021.0,15209.0,1.5114031113124906,174.81989242999964,-167.94041214,-226.61596862,-219.73648832999976,32.0,偏空確認｜外資現貨大賣；投信賣超,-2
2026-02-02,-480.50347608,49.53294385,-26.46483328,-78.5126594,-535.94802491,-104.97749268,597.0,211.0,6542.0,6331.0,-167.0,25400.0,30636.0,5236.0,5075.0,-27673.0,21490.0,49163.0,11363.0,5007.0,44841.0,33478.0,-25.0,0.0,0.0,25.0,4435.0,2856.0,26456.0,22021.0,31847.0,12117.0,66723.0,34876.0,230.0,50.0,230.0,0.0,14762.0,-50.0,31936.0,17174.0,1.2071363773813124,-290.7558368500004,-77.14015796000001,-298.37808658999995,-666.2740813999997,4997.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2026-02-03,72.67812207,106.17248361,-24.02908998,-44.88979984,109.93171586,-68.91888982,-965.0,-768.0,6075.0,6843.0,779.0,26179.0,31227.0,5048.0,1092.0,-26496.0,22831.0,49327.0,13643.0,2280.0,46782.0,33139.0,-72.0,-47.0,0.0,72.0,5096.0,661.0,27669.0,22573.0,28185.0,-3662.0,70532.0,42347.0,230.0,0.0,230.0,0.0,14276.0,-486.0,32888.0,18612.0,1.1886226462828435,-440.8664743400004,79.21581338,-420.45316298,-782.1038239399998,1177.0,偏多確認｜外資現貨大買；投信買超,2
2026-02-04,120.66044162,58.20723412,11.17816572,-27.87408815,162.17175331,-16.69592243,568.0,-297.0,7076.0,7373.0,262.0,26441.0,31460.0,5019.0,797.0,-25699.0,22837.0,48536.0,7165.0,-4066.0,28354.0,21189.0,-72.0,0.0,0.0,72.0,871.0,-254.0,19767.0,18896.0,26612.0,-6273.0,59187.0,32575.0,230.0,0.0,230.0,0.0,10675.0,-3701.0,27006.0,16331.0,1.366216421308241,-652.9646913900003,151.30017086,-418.68096695,-920.3454874799996,797.0,偏多確認｜外資現貨大買；投信買超,2
2026-02-05,-726.94499199,31.59777411,-18.40159712,-190.36751928,-904.11633428,-208.7691164,2911.0,2476.0,8882.0,6406.0,-356.0,26085.0,31267.0,5182.0,-988.0,-26743.0,23294.0,50037.0,4232.0,-2933.0,36240.0,32008.0,-72.0,0.0,0.0,72.0,-664.0,-1535.0,21442.0,22106.0,33420.0,6808.0,69463.0,36043.0,230.0,0.0,230.0,0.0,10499.0,-176.0,29099.0,18600.0,1.3571028821938251,-1526.5018542200003,212.48898856,-493.29004542999996,-1807.3029110899997,-1044.0,偏空｜外資現貨大賣；投信買超,-1
2026-02-06,-71.5299463,67.63863326,-42.26535471,-146.59609292,-192.75276067,-188.86144763,-1222.0,1271.0,8489.0,7218.0,-226.0,25859.0,31115.0,5256.0,1636.0,-25102.0,22080.0,47182.0,6590.0,-5486.0,29476.0,22886.0,-25.0,0.0,0.0,25.0,174.0,-714.0,20117.0,19943.0,25529.0,-8751.0,55798.0,30269.0,230.0,0.0,230.0,0.0,9327.0,-1918.0,26571.0,17244.0,1.320823184371427,-1085.63985068,313.14906895,-588.2228689599999,-1360.7136506899997,1641.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2026-02-09,247.68616529,8.95780272,11.81106631,94.96658661,363.42162093,106.77765292,-1980.0,-657.0,5997.0,6654.0,989.0,26848.0,31865.0,5017.0,163.0,-23585.0,24970.0,48555.0,4003.0,-2587.0,34091.0,30088.0,-101.0,-76.0,0.0,101.0,1293.0,1119.0,24125.0,22832.0,26341.0,812.0,64892.0,38551.0,230.0,0.0,230.0,0.0,9004.0,-323.0,29264.0,20260.0,1.2130155440414507,-357.45020931000033,272.57392782,-376.46772336,-461.34400484999975,1517.0,偏多確認｜外資現貨大買；外資期貨淨多增,2
2026-02-10,557.10830864,46.6563035,6.15214269,22.12442211,632.04117694,28.2765648,-1882.0,-2774.0,6590.0,9364.0,1339.0,28187.0,32800.0,4613.0,-1393.0,-24884.0,29343.0,54227.0,5807.0,1804.0,35140.0,29333.0,-101.0,0.0,0.0,101.0,3829.0,2536.0,25056.0,21227.0,15662.0,-10679.0,64765.0,49103.0,230.0,0.0,230.0,0.0,8458.0,-546.0,31799.0,23341.0,1.26911717752235,126.97997725999971,213.05774771,-279.27226873999996,60.76545623000027,-1299.0,偏多｜外資現貨大買；現貨買／期貨空→偏避險；投信買超,1
2026-02-11,523.60064736,40.93084962,37.04747756,-23.32017546,578.25879908,13.7273021,1036.0,-1871.0,6973.0,8844.0,728.0,28915.0,33372.0,4457.0,-2769.0,-27665.0,29426.0,57091.0,2497.0,-2817.0,23929.0,21432.0,-91.0,-66.0,0.0,91.0,1283.0,-480.0,19278.0,17995.0,-4833.0,-32298.0,49336.0,54169.0,230.0,0.0,230.0,0.0,10179.0,-336.0,30076.0,19897.0,1.5601203444340699,529.9201829999997,195.78136321,-248.84904420999996,476.8525020000003,-2781.0,中性／雜訊｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,0
2026-02-23,83.52180152,-19.97231922,7.08904118,-121.80976615,-51.17124267,-114.72072497,624.0,-3445.0,3646.0,7091.0,328.0,29243.0,33726.0,4483.0,-5264.0,-30852.0,20336.0,51188.0,-835.0,-18547.0,14938.0,15773.0,0.0,0.0,0.0,0.0,1621.0,-2746.0,10608.0,8987.0,-2386.0,-12411.0,22813.0,25199.0,0.0,0.0,0.0,0.0,2254.0,2236.0,15297.0,13043.0,1.442024886877828,1340.3869765099996,144.21126988,-154.80065277999998,1329.7975936100001,-3187.0,偏空｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,-1
2026-02-24,627.33556548,61.59076294,55.42044055,98.06623092,842.41299989,153.48667147,-804.0,-4240.0,4218.0,8458.0,936.0,30179.0,34649.0,4470.0,1438.0,-29372.0,23438.0,52810.0,-5370.0,-4535.0,17751.0,23121.0,-85.0,-85.0,0.0,85.0,2762.0,1141.0,16370.0,13608.0,2215.0,4601.0,37631.0,35416.0,80.0,80.0,80.0,0.0,3840.0,1586.0,21937.0,18097.0,1.340073304825901,2039.2524882899997,138.16339956,187.54746632,2364.9633541700005,1480.0,偏多確認｜外資現貨大買；投信買超,2
2026-02-25,411.48172059,51.2018429,21.96539943,-60.26926607,424.37969685,-38.30386664,784.0,-3390.0,4705.0,8095.0,858.0,31037.0,35374.0,4337.0,-6353.0,-35753.0,22000.0,57753.0,-2289.0,-2083.0,16367.0,18656.0,-115.0,-30.0,0.0,115.0,2498.0,-108.0,14877.0,12379.0,702.0,-4968.0,31437.0,30735.0,80.0,0.0,80.0,0.0,4919.0,-1880.0,20189.0,15270.0,1.3570612354641394,2203.04804359,180.40743974,42.465946760000016,2425.9214300900003,-6381.0,中性／雜訊｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,0
2026-02-26,-105.63922762,-10.58302674,-7.89249596,-10.09313502,-134.20788534,-17.98563098,-506.0,-3829.0,4481.0,8310.0,211.0,31248.0,35582.0,4334.0,-445.0,-36168.0,21917.0,58085.0,3902.0,6191.0,28603.0,24701.0,-115.0,0.0,0.0,115.0,2084.0,-414.0,16483.0,14399.0,3359.0,2657.0,44714.0,41355.0,80.0,0.0,80.0,0.0,6125.0,1206.0,23350.0,17225.0,1.4166110538130194,1540.3005073299998,123.1681095,-3.7962490199999834,1659.6723678100004,-415.0,偏空｜外資現貨大賣,-1
2026-03-02,-389.88677076,83.21507628,10.68682468,-136.15761005,-432.14247985,-125.47078537,2065.0,-1788.0,6178.0,7966.0,197.0,31445.0,35847.0,4402.0,-3525.0,-41274.0,18093.0,59367.0,-2134.0,-11067.0,24532.0,26666.0,-25.0,0.0,0.0,25.0,2996.0,-1535.0,16698.0,13702.0,-3384.0,-12123.0,36063.0,39447.0,80.0,0.0,80.0,0.0,7405.0,-54.0,24357.0,16952.0,1.4586776859504131,626.8130892099998,165.45233616000002,-142.99433649,649.2710888800003,-5106.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信買超,-2
